epoch,loss
1,0.9260568208164639
2,0.396450588438246
3,0.18760590089692009
4,0.12862702202465798
5,0.09603431597352027
6,0.07700294843978352
7,0.07152094956901338
8,0.060070355360706644
9,0.05940549729598893
10,0.04716532491147518
11,0.042338257200188106
12,0.03889320799046093
13,0.03598383323599895
14,0.03463826552033424
15,0.034466174782978164
16,0.030900371716254288
17,0.02891654231482082
18,0.02965816751950317
19,0.04496816576768955
20,0.028791779176228577
21,0.026201701412598293
22,0.025641573406755925
23,0.028490615884462993
24,0.025803794898092747
25,0.024364526900980208
26,0.025479690026905803
27,0.0215958746150136
28,0.023225918443252645
29,0.019949358929362563
30,0.02545529616375764
31,0.0221316529955301
32,0.019804757212599118
33,0.018264957475993368
34,0.018279844812221
35,0.017410360949320927
36,0.017088870166076554
37,0.017467978120678
38,0.02215463805736767
39,0.01738100207100312
40,0.016192338139646583
41,0.015802793753229908
42,0.01500308984476659
43,0.01561569914014803
44,0.01535931961196992
45,0.014311359646833605
46,0.014103457745578554
47,0.013424502613229885
48,0.013334375019702647
49,0.014850287853429714
50,0.013190935934997268
51,0.012578297706527842
52,0.0125857913452718
53,0.012069626483652326
54,0.013164192722696397
55,0.011389558555351363
56,0.011122192494157288
57,0.011083891082348096
58,0.01104588746610615
59,0.011220055321852366
60,0.01002878244034946
61,0.010228537416292562
62,0.010047561028558347
63,0.009741647184515994
64,0.009173626628600889
65,0.00976122406621774
66,0.009142292161575622
67,0.009546909025973743
68,0.009050254766932792
69,0.011225863691005441
70,0.008624809690647654
71,0.008336262254872256
72,0.008215871018668016
73,0.008242322504520417
74,0.008213341282680631
75,0.00859828994402455
76,0.007784678062631024
77,0.008185720588597987
78,0.007516917281059755
79,0.007259435248043802
80,0.007303520923273431
81,0.007199102826416492
82,0.007439807036684619
83,0.00704169672810369
84,0.006857674817244212
85,0.006779018059993784
86,0.006835902627143595
87,0.006747452940584884
88,0.006658407192056378
89,0.006640879566677743
90,0.006558950514429145
91,0.006356086675077676
92,0.006517160952919059
93,0.0064529671023289365
94,0.0065151396517952286
95,0.0064805932187785706
96,0.006440708139497373
97,0.006353426321099202
98,0.006342497333470318
99,0.006335304599876205
100,0.006254084837726421
