epoch,loss
1,0.7871161492458031
2,0.21866758301186917
3,0.11490348103775908
4,0.07864579283145827
5,0.060246845623895304
6,0.04885085054965162
7,0.04334109359935148
8,0.03684823794651832
9,0.03511498890705963
10,0.03186217007407947
11,0.03062809984297005
12,0.029165469290716433
13,0.02668994959833017
14,0.024861310928392766
15,0.023809909042137773
16,0.023346584623874123
17,0.021878168959893397
18,0.021027663722634315
19,0.020602554291375537
20,0.019134778126295823
21,0.018745138754706774
22,0.018199975324322038
23,0.01795271462969371
24,0.01666251964755912
25,0.016903182505560454
26,0.01553923541457573
27,0.015826846389516966
28,0.014992919569807266
29,0.0141599823011836
30,0.014412868434368675
31,0.014124026834797947
32,0.01362932934912283
33,0.012855146323511405
34,0.012893896258033034
35,0.012290041080550916
36,0.011964397213018653
37,0.01167465607399371
38,0.011873355177022628
39,0.011033270925061027
40,0.011319903420534596
41,0.010546151221966121
42,0.010456599593996557
43,0.010157569554815097
44,0.01000329394088085
45,0.009750932451587781
46,0.009616061197176798
47,0.009716630433755579
48,0.00917656063936206
49,0.009345889998488684
50,0.008903244155834414
51,0.008720940027608355
52,0.008224646515671664
53,0.008273073482507868
54,0.008075397791785758
55,0.0080269356153961
56,0.0077332787827324515
57,0.007401655275207847
58,0.0074968402267002795
59,0.007109583925400207
60,0.007035078032553863
61,0.006984421017287828
62,0.006901546739347612
63,0.0064177049720076035
64,0.006372424332536201
65,0.00639663462930206
66,0.006180456891628121
67,0.0058744774554480815
68,0.005861393652105732
69,0.005710525889950457
70,0.005728947519978035
71,0.005602799432435588
72,0.005324260119710173
73,0.005409431268474949
74,0.005235670165700921
75,0.005120589721030486
76,0.005022480583457805
77,0.004821328203013139
78,0.004887161050130849
79,0.004771096607558986
80,0.004681232152506709
81,0.004606272493586389
82,0.004548759752217291
83,0.0044780082726128285
84,0.004379813696619179
85,0.004330661933201908
86,0.004283529285814112
87,0.004233929566663704
88,0.004170899512246251
89,0.004130689859904571
90,0.004056308726057299
91,0.004069504446224935
92,0.00404727227165739
93,0.0039781153466163285
94,0.0039719065248187795
95,0.003930093956861033
96,0.003961534970856981
97,0.003926019387583791
98,0.0039473083478384725
99,0.003953415248890532
100,0.003934543176707047
