epoch,loss
1,0.5802993031360644
2,0.1199218711310438
3,0.06557662390807284
4,0.04654437002847013
5,0.037640066508354095
6,0.032792597516302036
7,0.028651758310105233
8,0.025999945509059548
9,0.024137625203472082
10,0.02227529973593528
11,0.021114710559692617
12,0.019367857894655567
13,0.01868840805233995
14,0.016843728445503744
15,0.016437003476703915
16,0.01591269982218609
17,0.015313896258683216
18,0.014323116747887946
19,0.014178753103810308
20,0.01332729531143011
21,0.012328963392652204
22,0.012264734217604715
23,0.011852893606663552
24,0.011623675843091022
25,0.011393210879890373
26,0.010825929169296684
27,0.010545846747209407
28,0.01033509171864377
29,0.009738320894038196
30,0.009733408537062695
31,0.009402847740247912
32,0.008898094269309209
33,0.009044845289897357
34,0.008883711096784727
35,0.008319452513560586
36,0.008391285532325373
37,0.007870181068995208
38,0.007616774231245566
39,0.007614657360091472
40,0.007710071286863142
41,0.007079990142162872
42,0.0069621669132713514
43,0.006900699466734189
44,0.006649135630744856
45,0.006319043182688578
46,0.006070288328345314
47,0.006016912840874741
48,0.005929754955084334
49,0.005726991906227552
50,0.005793155686754416
51,0.00524898243424871
52,0.005506756174641206
53,0.005340264155842664
54,0.005267340695117955
55,0.004976636075494067
56,0.004915164731392812
57,0.004764842942791402
58,0.004539528809437704
59,0.004491593086290185
60,0.004435807605370077
61,0.004506129378895589
62,0.004158315343799011
63,0.004168345927022765
64,0.0038947835846515916
65,0.003854350605561928
66,0.003783136445427556
67,0.0037061506569084834
68,0.0036375499038117614
69,0.003525636738349972
70,0.003478271357355965
71,0.003391204782941216
72,0.0033082055228641216
73,0.0031605108814405885
74,0.003137488490296319
75,0.003113086440813448
76,0.0029877970055697876
77,0.0028901217973085263
78,0.002838354774921999
79,0.0027647177363023362
80,0.0027607527974942876
81,0.0026421429027673774
82,0.002657535338707502
83,0.002512454350725351
84,0.0024839655846992147
85,0.0024972637726887728
86,0.00245711654257614
87,0.0023983841868443208
88,0.0023624266836073902
89,0.0023433321318484745
90,0.0023146692163315123
91,0.002331685557786058
92,0.0022756393665798644
93,0.0022561790164760545
94,0.0022367878865049693
95,0.0022479367720155304
96,0.0022241575726946908
97,0.002212348018747842
98,0.002196658132785739
99,0.002190322042004343
100,0.0022006778734539856
