epoch,loss
1,0.5634063069025675
2,0.1167288558019532
3,0.06595283082789845
4,0.04642247733142641
5,0.038182709506816334
6,0.03276369232270453
7,0.02917695959409078
8,0.026485427882936265
9,0.024121959350175328
10,0.022306342414683766
11,0.021582220254672897
12,0.019874120830661722
13,0.018693160427113373
14,0.018146867781049677
15,0.016755762903226747
16,0.01589907743864589
17,0.015552949582537015
18,0.014723325160642465
19,0.01437805958920055
20,0.01379357584234741
21,0.013153864397770828
22,0.013001398282746475
23,0.012559113589425882
24,0.012247879397537973
25,0.011471705627110269
26,0.01116182279255655
27,0.011420285180211067
28,0.01043535703379247
29,0.010696423964367973
30,0.01031176160193152
31,0.009603227528019084
32,0.009333940156632
33,0.009182122362156708
34,0.00916482971360286
35,0.008994453443835178
36,0.008456498926712406
37,0.008229814397378101
38,0.008040260591854653
39,0.007755077951070335
40,0.00793376491094629
41,0.007594657389240133
42,0.007241275006284316
43,0.007024095470292701
44,0.007105007237858243
45,0.006972634355641074
46,0.006461149139536751
47,0.006364050915257798
48,0.006401914625118176
49,0.006174657704929511
50,0.006058382590611776
51,0.0058769196189112135
52,0.005808821686853965
53,0.005664722079204189
54,0.005337942228135136
55,0.005343344412330124
56,0.005109021836477849
57,0.005060651496880585
58,0.005013491011535128
59,0.004801379301481777
60,0.004839907058825096
61,0.004516747628028194
62,0.004577562229500877
63,0.0042355756161527505
64,0.0042089477585007746
65,0.004118615372313394
66,0.004123523750652869
67,0.003993244661639134
68,0.0037835244461894035
69,0.0037436272938632304
70,0.003687388226389885
71,0.0036350839202188784
72,0.003399201279713048
73,0.003344029913552933
74,0.0033550482791745
75,0.0032429514214810397
76,0.0031658964780055814
77,0.003089340124279261
78,0.00300872923185428
79,0.002981798728514049
80,0.0028842469159927634
81,0.0027750522850288283
82,0.0027758083337297043
83,0.002680283732091387
84,0.002666875905253821
85,0.0026317951134923433
86,0.0025516395839966007
87,0.002521395314898756
88,0.002494475854974654
89,0.0024881418380472394
90,0.0024086465231246417
91,0.0023859049804094766
92,0.0023933258011109297
93,0.002357630694491996
94,0.002320811064499948
95,0.0023466441004226604
96,0.002322229557774133
97,0.0023309025158070856
98,0.002324572812455396
99,0.002314817240047786
100,0.002304956246063941
